Incident_ID,Date,Time,Location_ID,Device_ID,Incident_Type_ID,Outcome_ID,Victim_Age,Panic_Button_Used,Response_Time_Minutes,Weather,Witness_Count,Shift
INC14061,2023-10-21,14:41,L054,D001,IT006,RO001,36,Yes,10,Foggy,4,Afternoon
INC14062,2023-05-02,11:34,L046,D002,IT004,RO001,32,No,9,Sunny,0,Morning
INC14063,2025-12-25,06:10,L066,D002,IT005,RO002,45,No,13,Foggy,5,Morning
INC14064,2024-05-11,03:07,L006,D003,IT006,RO002,33,Yes,16,Rainy,2,Night
INC14065,2022-08-24,01:19,L087,D001,IT002,RO001,53,No,8,Sunny,3,Night
INC14066,2023-03-31,14:54,L052,D002,IT008,RO001,43,No,6,Rainy,2,Afternoon
INC14067,2025-12-02,16:37,L005,D003,IT005,RO001,21,No,18,Foggy,4,Afternoon
INC14068,2023-04-08,00:04,L037,D002,IT005,RO001,31,Yes,9,Rainy,5,Night
INC14069,2024-07-30,03:27,L050,D001,IT001,RO001,54,No,9,Cloudy,4,Night
INC14070,2022-06-27,22:33,L069,D001,IT008,RO002,38,No,13,Foggy,2,Night
INC14071,2025-08-27,17:41,L053,D001,IT007,RO001,36,No,10,Foggy,5,Evening
INC14072,2022-10-25,02:33,L021,D002,IT006,RO001,49,Yes,8,Foggy,2,Night
INC14073,2024-09-21,00:45,L075,D002,IT006,RO001,27,Yes,9,Rainy,4,Night
INC14074,2023-12-09,04:29,L008,D002,IT002,RO001,49,No,15,Rainy,4,Night
INC14075,2024-08-20,13:06,L017,D001,IT003,RO002,52,Yes,11,Rainy,0,Afternoon
INC14076,2023-03-05,06:18,L001,D002,IT004,RO001,24,Yes,14,Rainy,0,Morning
INC14077,2025-10-17,06:15,L046,D003,IT005,RO002,48,No,12,Foggy,2,Morning
INC14078,2024-06-10,15:15,L091,D002,IT004,RO001,51,No,2,Sunny,0,Afternoon
INC14079,2023-02-03,04:02,L035,D001,IT003,RO001,42,No,15,Foggy,5,Night
INC14080,2024-08-13,03:43,L053,D003,IT004,RO001,26,Yes,18,Rainy,5,Night
INC14081,2023-08-06,04:17,L054,D003,IT008,RO001,25,No,11,Foggy,1,Night
INC14082,2025-05-06,22:39,L030,D001,IT003,RO001,50,No,18,Rainy,2,Night
INC14083,2024-09-27,11:25,L072,D003,IT003,RO001,51,Yes,9,Cloudy,5,Morning
INC14084,2022-10-20,14:30,L083,D001,IT005,RO001,51,Yes,6,Rainy,5,Afternoon
INC14085,2023-04-14,06:56,L036,D002,IT008,RO001,31,Yes,20,Rainy,4,Morning
INC14086,2025-03-18,01:50,L061,D001,IT008,RO001,18,Yes,18,Sunny,4,Night
INC14087,2023-02-25,17:30,L040,D002,IT005,RO001,59,No,10,Rainy,3,Evening
INC14088,2023-01-27,06:11,L043,D002,IT003,RO002,26,Yes,15,Cloudy,5,Morning
INC14089,2023-04-05,18:39,L072,D003,IT003,RO001,41,Yes,9,Sunny,0,Evening
INC14090,2023-04-28,23:47,L035,D001,IT008,RO002,34,No,19,Sunny,0,Night
INC14091,2023-06-24,10:13,L057,D002,IT003,RO001,21,No,15,Sunny,0,Morning
INC14092,2022-12-24,04:53,L095,D003,IT004,RO001,55,Yes,2,Foggy,3,Night
INC14093,2023-05-12,15:42,L035,D001,IT004,RO002,60,No,18,Rainy,0,Afternoon
INC14094,2023-08-14,09:46,L078,D002,IT007,RO001,43,Yes,7,Sunny,5,Morning
INC14095,2023-01-31,12:38,L049,D002,IT007,RO002,56,No,12,Cloudy,4,Afternoon
INC14096,2022-04-01,20:11,L012,D002,IT005,RO001,56,Yes,13,Cloudy,4,Evening
INC14097,2022-04-16,05:04,L092,D001,IT008,RO001,32,Yes,8,Rainy,5,Night
INC14098,2022-01-15,02:46,L003,D003,IT007,RO002,24,No,21,Cloudy,3,Night
INC14099,2025-03-18,20:43,L072,D001,IT001,RO001,33,No,13,Rainy,2,Evening
INC14100,2023-12-26,01:29,L042,D001,IT001,RO001,53,No,11,Cloudy,5,Night
INC14101,2022-04-10,16:20,L080,D001,IT001,RO002,50,No,16,Sunny,5,Afternoon
INC14102,2022-04-21,03:43,L083,D003,IT005,RO001,46,No,4,Sunny,5,Night
INC14103,2025-04-09,19:51,L083,D002,IT002,RO001,20,No,9,Sunny,4,Evening
INC14104,2022-01-27,20:32,L024,D003,IT008,RO002,41,Yes,18,Foggy,1,Evening
INC14105,2022-03-16,23:33,L051,D001,IT005,RO001,54,No,9,Foggy,4,Night
INC14106,2024-02-12,05:54,L019,D001,IT004,RO001,36,Yes,16,Cloudy,2,Night
INC14107,2025-06-25,18:38,L064,D002,IT005,RO001,27,No,10,Rainy,4,Evening
INC14108,2023-12-28,18:23,L089,D002,IT005,RO001,29,Yes,3,Foggy,5,Evening
INC14109,2024-09-29,04:08,L044,D001,IT006,RO001,33,Yes,7,Foggy,4,Night
INC14110,2025-09-10,11:29,L071,D003,IT004,RO001,30,No,8,Foggy,2,Morning
INC14111,2025-05-23,18:20,L056,D001,IT006,RO002,32,Yes,17,Foggy,4,Evening
INC14112,2025-04-21,12:31,L073,D001,IT007,RO001,42,Yes,18,Foggy,0,Afternoon
INC14113,2024-07-25,07:26,L036,D003,IT003,RO002,54,No,18,Sunny,5,Morning
INC14114,2023-02-15,10:27,L058,D003,IT005,RO002,50,No,17,Cloudy,4,Morning
INC14115,2022-06-08,04:37,L052,D002,IT001,RO001,30,Yes,8,Sunny,0,Night
INC14116,2025-10-23,22:14,L079,D002,IT001,RO001,20,No,6,Cloudy,0,Night
INC14117,2023-12-30,11:59,L094,D001,IT008,RO001,20,Yes,3,Foggy,5,Morning
INC14118,2025-03-14,05:08,L072,D003,IT007,RO002,38,No,11,Sunny,4,Night
INC14119,2024-09-06,08:09,L065,D003,IT006,RO001,56,Yes,17,Foggy,2,Morning
INC14120,2025-07-28,21:49,L034,D001,IT007,RO003,20,No,24,Sunny,5,Night
INC14121,2025-07-15,12:52,L086,D003,IT002,RO001,56,No,6,Cloudy,2,Afternoon
INC14122,2025-07-31,18:55,L027,D001,IT004,RO001,41,No,19,Cloudy,1,Evening
INC14123,2023-09-03,15:04,L007,D002,IT003,RO002,23,No,21,Foggy,3,Afternoon
INC14124,2022-10-23,00:34,L022,D003,IT001,RO001,21,Yes,17,Rainy,2,Night
INC14125,2023-01-31,17:05,L055,D002,IT007,RO002,18,No,11,Sunny,1,Evening
INC14126,2025-02-08,03:55,L045,D002,IT003,RO001,42,No,6,Cloudy,1,Night
INC14127,2025-11-23,00:36,L069,D001,IT003,RO002,43,Yes,18,Foggy,4,Night
INC14128,2022-11-09,02:09,L062,D003,IT007,RO001,57,No,14,Foggy,0,Night
INC14129,2023-04-25,18:38,L066,D003,IT008,RO001,53,Yes,10,Cloudy,0,Evening
INC14130,2023-11-24,04:23,L046,D001,IT005,RO001,48,No,6,Cloudy,1,Night
INC14131,2025-04-01,02:20,L003,D002,IT002,RO002,30,No,21,Sunny,4,Night
INC14132,2025-01-04,14:33,L064,D002,IT005,RO001,47,No,13,Foggy,1,Afternoon
INC14133,2023-11-17,21:26,L043,D001,IT001,RO001,29,Yes,11,Sunny,0,Night
INC14134,2023-01-08,15:54,L029,D002,IT004,RO002,20,Yes,11,Rainy,5,Afternoon
INC14135,2022-11-19,11:48,L038,D001,IT004,RO001,25,Yes,11,Sunny,4,Morning
INC14136,2022-01-20,00:55,L040,D001,IT006,RO002,41,Yes,22,Foggy,5,Night
INC14137,2025-09-08,03:49,L078,D002,IT005,RO001,48,Yes,16,Cloudy,1,Night
INC14138,2022-09-26,20:37,L026,D003,IT007,RO003,51,Yes,23,Foggy,0,Evening
INC14139,2022-12-19,05:01,L094,D001,IT001,RO001,47,Yes,5,Sunny,4,Night
INC14140,2024-09-27,02:30,L029,D001,IT001,RO001,38,No,20,Cloudy,3,Night
INC14141,2025-05-22,12:31,L003,D001,IT008,RO001,41,No,20,Foggy,3,Afternoon
INC14142,2023-04-28,23:54,L058,D003,IT002,RO001,46,Yes,8,Rainy,2,Night
INC14143,2024-08-10,04:48,L093,D002,IT007,RO001,35,Yes,3,Sunny,2,Night
INC14144,2025-06-30,22:39,L095,D002,IT002,RO001,24,Yes,10,Rainy,3,Night
INC14145,2025-07-25,17:49,L031,D002,IT003,RO002,51,No,11,Rainy,2,Evening
INC14146,2023-01-31,10:59,L069,D001,IT001,RO001,22,No,8,Rainy,5,Morning
INC14147,2025-03-15,05:55,L069,D002,IT006,RO002,21,Yes,11,Foggy,4,Night
INC14148,2023-06-10,04:51,L095,D001,IT002,RO001,49,Yes,10,Rainy,5,Night
INC14149,2025-07-16,12:49,L056,D002,IT003,RO001,43,Yes,8,Rainy,2,Afternoon
INC14150,2025-05-10,12:51,L071,D003,IT003,RO002,29,Yes,12,Foggy,0,Afternoon
INC14151,2024-12-02,22:30,L068,D002,IT005,RO001,18,No,12,Sunny,0,Night
INC14152,2025-04-01,02:13,L025,D002,IT002,RO001,37,No,17,Foggy,3,Night
INC14153,2023-09-26,06:06,L005,D003,IT004,RO003,27,Yes,24,Sunny,4,Morning
INC14154,2022-11-08,02:47,L095,D002,IT001,RO001,60,Yes,4,Sunny,0,Night
INC14155,2022-04-16,19:00,L038,D001,IT005,RO003,55,No,25,Foggy,1,Evening
INC14156,2025-01-05,00:39,L027,D002,IT008,RO002,56,No,22,Sunny,0,Night
INC14157,2022-01-04,07:23,L006,D002,IT005,RO002,33,Yes,16,Foggy,3,Morning
INC14158,2025-04-28,15:52,L099,D001,IT002,RO001,30,No,3,Foggy,2,Afternoon
INC14159,2024-09-20,19:50,L066,D001,IT001,RO002,57,Yes,12,Cloudy,5,Evening
INC14160,2025-12-25,04:15,L051,D001,IT007,RO001,41,Yes,7,Sunny,1,Night
INC14161,2025-07-10,19:14,L038,D001,IT006,RO001,59,Yes,13,Cloudy,5,Evening
INC14162,2025-03-11,02:19,L074,D003,IT003,RO001,54,No,12,Cloudy,0,Night
INC14163,2022-03-26,12:01,L056,D002,IT005,RO001,18,No,7,Sunny,2,Afternoon
INC14164,2025-04-08,20:40,L035,D003,IT004,RO002,35,Yes,18,Sunny,5,Evening
INC14165,2025-06-15,10:24,L047,D001,IT001,RO001,33,Yes,17,Foggy,2,Morning
INC14166,2022-08-08,12:02,L083,D001,IT008,RO001,34,No,3,Cloudy,4,Afternoon
INC14167,2022-04-16,13:21,L014,D001,IT008,RO002,52,Yes,25,Sunny,0,Afternoon
INC14168,2023-03-31,11:39,L070,D002,IT007,RO001,25,No,6,Cloudy,3,Morning
INC14169,2023-12-10,15:00,L095,D002,IT008,RO001,38,No,10,Cloudy,5,Afternoon
INC14170,2025-05-12,05:39,L062,D003,IT008,RO001,51,No,12,Rainy,0,Night
INC14171,2022-08-04,13:59,L082,D001,IT005,RO001,55,Yes,5,Cloudy,5,Afternoon
INC14172,2024-06-01,03:20,L012,D001,IT002,RO002,54,Yes,22,Foggy,3,Night
INC14173,2025-08-15,20:45,L081,D002,IT002,RO001,60,No,9,Sunny,3,Evening
INC14174,2022-10-07,21:53,L033,D002,IT008,RO002,38,No,12,Foggy,5,Night
INC14175,2023-12-31,15:58,L072,D001,IT008,RO002,52,Yes,11,Foggy,2,Afternoon
INC14176,2024-02-07,16:01,L059,D003,IT004,RO002,27,Yes,18,Sunny,5,Afternoon
INC14177,2025-07-23,04:43,L065,D002,IT005,RO001,24,Yes,6,Cloudy,1,Night
INC14178,2024-08-11,01:09,L092,D001,IT004,RO001,44,No,3,Sunny,2,Night
INC14179,2024-09-23,05:24,L058,D002,IT003,RO001,39,Yes,15,Cloudy,3,Night
INC14180,2023-12-07,21:44,L066,D003,IT006,RO001,28,Yes,8,Rainy,1,Night
INC14181,2023-11-13,13:41,L018,D003,IT002,RO001,52,No,8,Sunny,3,Afternoon
INC14182,2025-12-16,11:45,L092,D001,IT001,RO001,52,Yes,7,Rainy,1,Morning
INC14183,2023-12-01,17:52,L067,D001,IT004,RO001,59,Yes,9,Sunny,5,Evening
INC14184,2024-10-29,16:40,L087,D001,IT001,RO001,27,Yes,8,Foggy,2,Afternoon
INC14185,2025-11-14,21:35,L076,D003,IT002,RO002,20,Yes,11,Cloudy,1,Night
INC14186,2024-09-26,15:05,L037,D002,IT005,RO001,27,Yes,8,Cloudy,0,Afternoon
INC14187,2025-08-20,15:19,L086,D002,IT003,RO001,33,Yes,3,Sunny,2,Afternoon
INC14188,2024-06-06,19:45,L092,D001,IT007,RO001,20,Yes,9,Sunny,3,Evening
INC14189,2023-07-01,11:17,L031,D003,IT005,RO001,36,Yes,11,Rainy,0,Morning
INC14190,2024-07-06,06:50,L062,D003,IT008,RO001,51,No,6,Foggy,2,Morning
INC14191,2022-03-02,21:11,L029,D002,IT003,RO002,27,No,25,Sunny,0,Night
INC14192,2024-03-07,18:21,L016,D002,IT007,RO001,27,Yes,19,Cloudy,5,Evening
INC14193,2022-12-15,01:37,L028,D002,IT004,RO002,21,Yes,13,Sunny,5,Night
INC14194,2022-02-26,14:10,L065,D001,IT004,RO001,60,Yes,7,Sunny,4,Afternoon
INC14195,2024-07-13,17:47,L023,D003,IT006,RO002,38,Yes,13,Sunny,1,Evening
INC14196,2022-02-14,18:57,L096,D002,IT001,RO001,37,Yes,9,Rainy,5,Evening
INC14197,2024-05-19,06:56,L094,D002,IT006,RO001,57,Yes,2,Rainy,1,Morning
INC14198,2023-04-09,03:43,L089,D001,IT006,RO001,45,Yes,2,Foggy,3,Night
INC14199,2024-12-05,11:10,L044,D003,IT007,RO001,46,No,8,Cloudy,5,Morning
INC14200,2022-03-18,12:41,L054,D003,IT005,RO001,24,Yes,9,Sunny,4,Afternoon
INC14201,2022-12-03,22:29,L078,D002,IT002,RO002,24,Yes,14,Rainy,2,Night
INC14202,2022-03-07,05:07,L092,D003,IT006,RO001,36,Yes,3,Sunny,2,Night
INC14203,2025-03-08,15:19,L027,D003,IT003,RO003,57,No,25,Foggy,2,Afternoon
INC14204,2023-02-12,19:06,L066,D003,IT008,RO002,31,Yes,17,Sunny,2,Evening
INC14205,2024-01-21,10:03,L093,D001,IT002,RO001,56,Yes,6,Sunny,4,Morning
INC14206,2023-04-20,09:57,L083,D002,IT007,RO001,40,Yes,4,Sunny,5,Morning
INC14207,2025-06-27,10:54,L088,D002,IT008,RO001,52,No,2,Rainy,1,Morning
INC14208,2024-06-01,06:24,L094,D003,IT003,RO001,59,Yes,9,Rainy,1,Morning
INC14209,2022-10-11,10:35,L041,D001,IT008,RO002,38,Yes,14,Cloudy,2,Morning
INC14210,2022-02-22,04:37,L059,D002,IT004,RO002,54,Yes,15,Rainy,3,Night
INC14211,2022-01-05,20:33,L077,D002,IT004,RO002,60,No,17,Foggy,3,Evening
INC14212,2023-11-01,04:33,L004,D002,IT003,RO003,43,Yes,25,Cloudy,1,Night
INC14213,2023-07-15,15:51,L071,D001,IT008,RO001,59,No,6,Sunny,2,Afternoon
INC14214,2023-04-09,08:14,L075,D003,IT004,RO001,50,Yes,8,Rainy,0,Morning
INC14215,2024-04-14,16:36,L072,D003,IT004,RO001,48,No,9,Rainy,3,Afternoon
INC14216,2025-02-21,21:49,L098,D001,IT007,RO001,47,Yes,9,Rainy,4,Night
INC14217,2022-01-16,19:42,L025,D001,IT007,RO001,38,No,13,Foggy,0,Evening
INC14218,2024-09-27,19:27,L057,D002,IT005,RO001,41,Yes,7,Sunny,3,Evening
INC14219,2025-08-03,00:37,L086,D003,IT004,RO001,25,Yes,9,Foggy,5,Night
INC14220,2025-01-23,13:47,L066,D002,IT008,RO002,60,No,14,Rainy,5,Afternoon
INC14221,2024-02-16,23:20,L092,D001,IT007,RO001,51,No,4,Sunny,5,Night
INC14222,2023-10-01,15:23,L046,D002,IT002,RO001,52,Yes,5,Rainy,0,Afternoon
INC14223,2025-03-25,19:42,L079,D001,IT001,RO001,28,Yes,15,Foggy,4,Evening
INC14224,2025-08-29,01:08,L030,D002,IT003,RO001,41,No,18,Rainy,0,Night
INC14225,2024-04-23,03:09,L020,D003,IT003,RO001,55,No,17,Sunny,3,Night
INC14226,2025-05-28,22:23,L081,D003,IT005,RO001,41,Yes,6,Cloudy,3,Night
INC14227,2022-04-01,05:18,L064,D002,IT005,RO001,22,Yes,10,Cloudy,4,Night
INC14228,2023-05-02,11:39,L055,D001,IT007,RO001,44,Yes,8,Sunny,0,Morning
INC14229,2023-04-17,14:16,L085,D003,IT005,RO001,25,No,4,Foggy,0,Afternoon
INC14230,2023-05-29,15:29,L039,D002,IT002,RO001,53,Yes,20,Cloudy,5,Afternoon
INC14231,2022-04-12,02:22,L052,D001,IT007,RO001,53,Yes,17,Foggy,0,Night
INC14232,2023-08-24,14:36,L035,D002,IT002,RO001,30,Yes,8,Cloudy,5,Afternoon
INC14233,2023-07-30,04:27,L074,D001,IT005,RO001,58,Yes,11,Cloudy,3,Night
INC14234,2022-05-27,16:17,L044,D002,IT003,RO001,47,No,16,Foggy,4,Afternoon
INC14235,2025-09-10,07:31,L085,D002,IT002,RO001,24,No,4,Sunny,4,Morning
INC14236,2023-03-28,10:50,L090,D002,IT008,RO001,31,No,3,Cloudy,3,Morning
INC14237,2023-03-28,03:01,L019,D002,IT007,RO002,44,Yes,25,Rainy,0,Night
INC14238,2024-11-26,00:45,L015,D001,IT003,RO002,35,No,14,Foggy,0,Night
INC14239,2025-09-27,05:31,L074,D003,IT008,RO001,21,Yes,15,Sunny,0,Night
INC14240,2022-02-26,21:48,L017,D002,IT006,RO002,39,Yes,24,Foggy,5,Night
INC14241,2022-12-01,13:26,L070,D001,IT007,RO001,38,No,18,Rainy,1,Afternoon
INC14242,2025-01-20,11:00,L081,D001,IT003,RO001,30,No,5,Foggy,3,Morning
INC14243,2022-05-26,14:24,L074,D001,IT003,RO002,38,Yes,18,Foggy,1,Afternoon
INC14244,2024-11-25,07:23,L011,D001,IT005,RO001,29,Yes,17,Sunny,5,Morning
INC14245,2023-06-15,22:50,L061,D002,IT008,RO001,47,Yes,13,Sunny,1,Night
INC14246,2025-12-22,22:06,L038,D002,IT004,RO001,20,Yes,10,Cloudy,3,Night
INC14247,2023-06-19,15:02,L010,D001,IT008,RO001,60,No,17,Rainy,5,Afternoon
INC14248,2024-03-17,14:02,L092,D003,IT001,RO001,42,No,3,Rainy,2,Afternoon
INC14249,2023-05-31,12:53,L069,D002,IT008,RO002,36,No,14,Foggy,0,Afternoon
INC14250,2025-01-21,10:30,L091,D001,IT007,RO001,58,No,5,Foggy,3,Morning
INC14251,2022-09-20,11:03,L020,D001,IT003,RO001,28,No,18,Sunny,4,Morning
INC14252,2023-11-30,07:32,L010,D003,IT001,RO001,22,Yes,16,Cloudy,0,Morning
INC14253,2022-08-02,08:06,L023,D002,IT004,RO002,18,Yes,19,Cloudy,5,Morning
INC14254,2025-04-03,08:47,L051,D002,IT006,RO002,23,Yes,18,Foggy,2,Morning
INC14255,2025-11-23,07:54,L073,D003,IT004,RO001,21,No,13,Foggy,5,Morning
INC14256,2022-10-08,02:21,L051,D003,IT008,RO001,40,Yes,17,Foggy,5,Night
INC14257,2024-10-27,22:01,L079,D002,IT002,RO001,25,Yes,13,Sunny,4,Night
INC14258,2024-07-18,08:02,L041,D003,IT007,RO001,42,No,14,Cloudy,0,Morning
INC14259,2024-07-13,07:50,L032,D002,IT004,RO001,41,No,20,Sunny,1,Morning
INC14260,2025-11-06,20:08,L059,D001,IT007,RO002,55,No,14,Rainy,0,Evening
INC14261,2023-02-01,20:04,L023,D001,IT008,RO003,56,No,24,Foggy,5,Evening
INC14262,2025-12-02,21:56,L072,D002,IT008,RO002,60,Yes,16,Sunny,5,Night
INC14263,2024-10-11,07:51,L071,D001,IT004,RO001,19,Yes,6,Rainy,3,Morning
INC14264,2022-03-03,03:13,L005,D002,IT001,RO003,55,Yes,23,Rainy,4,Night
INC14265,2024-11-09,08:22,L070,D003,IT005,RO001,47,No,7,Sunny,5,Morning
INC14266,2025-07-06,01:41,L027,D002,IT007,RO001,38,Yes,8,Foggy,4,Night
INC14267,2022-09-04,00:59,L088,D002,IT007,RO001,44,No,3,Cloudy,4,Night
INC14268,2024-06-24,07:43,L077,D002,IT008,RO001,59,No,8,Rainy,3,Morning
INC14269,2022-06-08,22:05,L031,D003,IT002,RO002,19,No,15,Foggy,3,Night
INC14270,2025-11-09,01:17,L069,D002,IT003,RO001,48,Yes,15,Cloudy,1,Night
INC14271,2024-11-27,17:53,L056,D003,IT007,RO001,24,Yes,14,Foggy,1,Evening
INC14272,2025-03-02,19:34,L010,D002,IT001,RO001,25,Yes,20,Cloudy,1,Evening
INC14273,2025-08-30,03:54,L088,D001,IT003,RO001,21,Yes,6,Rainy,0,Night
INC14274,2025-05-03,06:56,L066,D002,IT005,RO002,19,No,17,Cloudy,3,Morning
INC14275,2022-09-23,21:05,L078,D002,IT007,RO001,34,No,11,Rainy,3,Night
INC14276,2022-12-25,14:50,L052,D002,IT001,RO001,48,Yes,17,Rainy,2,Afternoon
INC14277,2024-03-02,21:54,L059,D003,IT002,RO001,33,Yes,12,Foggy,5,Night
INC14278,2023-03-12,02:08,L026,D001,IT005,RO002,39,No,20,Sunny,5,Night
INC14279,2023-08-09,12:57,L060,D001,IT006,RO001,56,Yes,11,Rainy,1,Afternoon
INC14280,2025-10-23,12:51,L097,D003,IT008,RO001,44,Yes,7,Cloudy,1,Afternoon
INC14281,2025-03-09,05:46,L013,D001,IT005,RO001,18,Yes,15,Sunny,4,Night
INC14282,2024-12-27,19:50,L083,D003,IT008,RO001,52,Yes,8,Sunny,2,Evening
INC14283,2024-09-21,09:18,L021,D003,IT008,RO001,32,No,12,Sunny,4,Morning
INC14284,2023-09-24,12:52,L059,D001,IT001,RO001,29,Yes,16,Sunny,0,Afternoon
INC14285,2022-04-14,15:08,L075,D002,IT007,RO001,29,No,6,Sunny,3,Afternoon
INC14286,2023-08-09,16:33,L017,D002,IT002,RO002,59,No,25,Cloudy,5,Afternoon
INC14287,2024-09-24,07:49,L012,D001,IT002,RO002,29,Yes,13,Cloudy,2,Morning
INC14288,2023-04-19,19:56,L038,D002,IT003,RO001,44,No,17,Cloudy,5,Evening
INC14289,2024-08-14,17:26,L017,D003,IT004,RO001,39,No,9,Foggy,2,Evening
INC14290,2022-06-01,13:34,L080,D001,IT002,RO001,51,Yes,6,Cloudy,2,Afternoon
INC14291,2024-04-18,18:33,L091,D003,IT004,RO001,35,Yes,10,Rainy,2,Evening
INC14292,2023-02-06,16:36,L014,D003,IT004,RO003,32,Yes,23,Sunny,5,Afternoon
INC14293,2022-01-27,23:37,L007,D002,IT008,RO001,39,No,10,Rainy,4,Night
INC14294,2024-12-27,00:42,L083,D001,IT001,RO001,22,Yes,6,Cloudy,2,Night
INC14295,2025-05-01,07:33,L048,D001,IT004,RO001,48,Yes,8,Rainy,2,Morning
INC14296,2023-05-11,18:07,L011,D003,IT004,RO003,39,Yes,21,Rainy,1,Evening
INC14297,2023-12-26,19:16,L059,D001,IT008,RO001,45,No,10,Foggy,2,Evening
INC14298,2023-01-09,22:27,L012,D001,IT008,RO001,28,Yes,14,Foggy,4,Night
INC14299,2024-04-07,00:09,L048,D002,IT001,RO001,18,Yes,10,Rainy,5,Night
INC14300,2024-12-09,07:48,L087,D003,IT005,RO001,21,Yes,3,Foggy,2,Morning
INC14301,2024-06-14,07:07,L024,D001,IT008,RO001,29,Yes,12,Cloudy,5,Morning
INC14302,2022-06-15,00:45,L096,D001,IT008,RO001,57,Yes,8,Cloudy,4,Night
INC14303,2023-10-06,03:08,L038,D003,IT001,RO001,58,Yes,8,Cloudy,5,Night
INC14304,2025-10-20,02:33,L018,D001,IT007,RO001,56,Yes,9,Sunny,4,Night
INC14305,2022-05-17,07:49,L065,D002,IT003,RO001,26,No,8,Sunny,0,Morning
INC14306,2022-11-02,18:46,L022,D003,IT006,RO002,21,Yes,22,Foggy,5,Evening
INC14307,2022-01-27,00:15,L030,D003,IT003,RO003,59,Yes,24,Sunny,1,Night
INC14308,2022-12-17,11:42,L088,D002,IT007,RO001,19,No,5,Sunny,1,Morning
INC14309,2023-06-13,12:21,L046,D001,IT005,RO001,50,No,10,Rainy,5,Afternoon
INC14310,2022-02-18,05:52,L070,D001,IT003,RO002,36,Yes,16,Sunny,2,Night
INC14311,2022-07-29,03:52,L071,D003,IT005,RO002,20,Yes,12,Sunny,4,Night
INC14312,2024-05-26,01:51,L034,D002,IT005,RO001,21,No,18,Cloudy,3,Night
INC14313,2025-12-19,13:17,L018,D001,IT006,RO003,56,No,25,Rainy,5,Afternoon
INC14314,2023-03-30,15:46,L041,D002,IT005,RO001,42,Yes,5,Cloudy,2,Afternoon
INC14315,2025-03-08,08:18,L042,D003,IT005,RO002,41,Yes,13,Sunny,2,Morning
INC14316,2024-12-06,16:04,L023,D003,IT004,RO001,60,Yes,17,Rainy,3,Afternoon
INC14317,2025-04-29,03:39,L002,D002,IT005,RO002,26,Yes,13,Rainy,3,Night
INC14318,2025-12-04,03:24,L045,D001,IT001,RO001,58,Yes,6,Sunny,0,Night
INC14319,2024-07-13,19:35,L009,D001,IT005,RO001,40,Yes,13,Sunny,2,Evening
INC14320,2023-05-04,18:50,L019,D001,IT007,RO002,55,No,13,Sunny,3,Evening
INC14321,2024-06-11,18:12,L062,D001,IT008,RO001,34,Yes,6,Foggy,2,Evening
INC14322,2022-10-19,07:02,L075,D002,IT008,RO001,30,No,15,Foggy,5,Morning
INC14323,2022-01-17,05:58,L066,D003,IT007,RO002,35,No,14,Foggy,1,Night
INC14324,2025-09-15,11:57,L040,D003,IT005,RO002,49,Yes,17,Cloudy,1,Morning
INC14325,2023-01-12,21:47,L069,D003,IT001,RO001,23,Yes,17,Rainy,0,Night
INC14326,2025-04-10,14:21,L095,D001,IT001,RO001,33,Yes,4,Rainy,0,Afternoon
INC14327,2025-04-14,07:38,L094,D001,IT003,RO001,34,Yes,5,Rainy,0,Morning
INC14328,2023-03-07,07:12,L002,D003,IT006,RO003,45,Yes,21,Sunny,4,Morning
INC14329,2022-09-12,12:09,L034,D003,IT001,RO002,31,Yes,13,Sunny,3,Afternoon
INC14330,2024-11-12,20:53,L085,D003,IT003,RO001,59,No,10,Sunny,0,Evening
INC14331,2025-10-31,00:35,L042,D002,IT008,RO001,47,Yes,14,Rainy,1,Night
INC14332,2025-03-30,18:37,L080,D003,IT002,RO002,21,No,17,Cloudy,5,Evening
INC14333,2025-03-16,13:31,L032,D001,IT002,RO001,46,Yes,13,Cloudy,5,Afternoon
INC14334,2023-11-16,03:07,L098,D003,IT001,RO001,28,Yes,10,Cloudy,1,Night
INC14335,2022-07-09,14:51,L022,D002,IT008,RO001,36,Yes,9,Sunny,3,Afternoon
INC14336,2022-05-30,18:38,L026,D002,IT005,RO003,22,Yes,21,Sunny,5,Evening
INC14337,2025-11-30,15:46,L076,D001,IT004,RO001,37,No,18,Foggy,2,Afternoon
INC14338,2022-06-22,13:18,L001,D001,IT001,RO001,57,Yes,15,Rainy,2,Afternoon
INC14339,2025-04-11,06:07,L004,D002,IT007,RO002,57,No,12,Sunny,5,Morning
INC14340,2022-10-27,03:35,L063,D003,IT007,RO002,24,Yes,14,Foggy,4,Night
INC14341,2023-12-29,17:39,L099,D003,IT006,RO001,18,Yes,3,Foggy,3,Evening
INC14342,2025-02-22,00:52,L026,D001,IT004,RO002,46,Yes,18,Cloudy,1,Night
INC14343,2025-01-13,03:49,L033,D001,IT001,RO003,28,No,23,Sunny,0,Night
INC14344,2024-03-26,23:35,L095,D002,IT003,RO001,50,No,4,Foggy,2,Night
INC14345,2025-01-06,11:24,L063,D002,IT005,RO002,23,Yes,11,Cloudy,3,Morning
INC14346,2022-12-27,17:28,L060,D002,IT004,RO001,30,No,9,Foggy,3,Evening
INC14347,2022-09-26,02:36,L093,D003,IT007,RO001,51,Yes,3,Sunny,5,Night
